,post_time,title,content,label
933,2021-01-14,[新聞] 航運股搭上鐵達尼號 有跡可循？,1.原文連結： https://ctee.com.tw/insights/402545.html  2.原文內容：  航運股搭上鐵達尼號 有跡可循？  不久之前，人人瘋搶當「航海王」，沒有買航運股，在PTT股板上就好像就沒有話題聊一 樣。但現在，貨櫃航運股從上週的高點處，股價開始跳水，形成明顯的頭部。人氣最夯的 貨櫃航運三雄－陽明(2609)股價暴跌超過25%、長榮(2603)重挫超過20%，以及萬海 (2615) 股價修正16%以上，「鐵達尼號」會沉船，其實是有跡可循的！  在上周1月6日的此專欄《被動元件人踩人翻版？PTT股板瘋航運 泡沫快爆炸》，已經跟讀 者提醒貨櫃航運股的風險，也要讀者避開航運股的泡沫，不要盲目追高。筆者以當初2018 年的被動元件為例，被動元件股價飆翻天時，很多人都被沖昏了頭，等股價開始回落後， 新聞還是一堆利多時，還是有人進場，本益比低到不到4倍，以為低本益比與飆股可以共 存，結果被套在玉山山頂上，下場是慘不忍睹！  這次航運股也出現類似的情形，長榮與陽明公告12月營收雙雙創歷史新高，結果陽明公告 後，隔天的開盤價是亮綠燈跌停板，中場跌停板做收。明明新聞是利多消息不斷，且上周 五的貨櫃航歐洲線運價還在上揚，股價卻繼續下挫！當利多出現，股價反而不漲，請相信 股價多一點，因為股價會說話，會體現投資者的預期，疫情終究會過去，短期利多不能支 持長期的股價！  今天金管會主委黃天牧，在備詢時提醒現在台股的「小白」太多，20歲到30歲的年輕人開 戶數高達123萬人，他擔心股市中有泡沫。而這些首投族絕大部分，會去追隨討論度最高 且低價可負擔的銅板股，正好就是貨櫃海運族群，所以這族群的風險是很大的，一方面有 漲價題材終止的風險，也有籌碼面存在泡沫的風險，想想去年的曾經瘋過的DR股、生技股 、防疫概念股等，都有同樣的特性！  「人多的地方不要去」，如果這個地方人剛開始變多，是可以值得布局投資的，但如果人 氣開始退散，籌碼逐漸變得凌亂，消息面開始混雜，那絕對要優先避開。「鐵達尼號」會 沉船且死傷慘重，是因為人類的過度自信，沒有提早下船開始逃生，一個小冰山破口終究 能擊沉當時最先進的郵輪。台股現處於歷史高位，風險意識必須要有，貨櫃航運族群最好 做的時候，大致上已經OVER了！  （本文作者為摩爾投顧投資長郭哲榮）   3.心得/評論：  我先講結論 這波全民瘋炒航運股 就是一場卓別林式的鬧劇!  鬧劇變成悲劇不是偶然的 航運股就像是鐵達尼號， 鐵達尼號都要沉了，韭菜還在研究家具怎麼擺  我在此公開的呼籲各位散戶， 海水退潮，就知道誰沒穿褲子。 內褲再怎麼抖還是會有灰塵， 請你趕快醒醒，得把自己當一回事。  -- ,跌
934,2021-01-14,[新聞] 大航海時代回來了？陽明漲停再現 分析師：別高興太早,1.原文連結： https://news.ebc.net.tw/news/business/245428 2.原文內容： 貨櫃船運運價自去年起不斷上漲，激勵貨櫃三雄長榮 陽明 萬海股價大漲。但近期三檔個 股股價股價在12月創高後都不敵賣壓，同步出現下殺重挫走勢，陽明甚至連吞了2根跌停 板，所幸航運股今日揚帆再起，尤其陽明在回測月線後股價強彈，直奔亮燈漲停。  今日航運股表現轉穩，陽明雖然仍在處置期間，但漲勢銳不可擋，開高走高後一路飆至漲 停板，長榮、萬海在買盤資金追捧下，也表現相當強勢，走勢逐步墊高。  另外，貨櫃船運股基期轉高之後，由於大宗商品和波羅的海綜合運價指數（BDI）強彈， 讓市場資金開始轉進散裝航運類股受惠，裕民、中航、新興、四維航股價都有所表現。  不過分析師張大文認為，雖然今日航運股價走勢再次轉強，但仍位於反彈結構，對先前追 買在高點的投資人來說，依然尚未解套，後續仍要再繼續觀察，散戶也不能高興的太早， 航運族群短線漲多，不建議貿然追價。  而分析師李永年則說，貨櫃輪的營收、獲利沒有問題，基本面也良好，仍看好航運股後市 ，投資人可以觀察陽明處置結束後（1/18）的走勢強弱，若走勢強勁，表示股價將正面反 應運費的上漲；反之，如果走勢疲弱，就有利多出盡之嫌。  3.心得/評論： 分析師說別高興太早 剛要起跳，光明燈出現 還沒入手的還不入手  -- ,跌
935,2021-01-14,[其他] 110年01月14日信用交易統計,"110年01月14日信用交易統計  項目            買進       賣出       現金(券)償還  前日餘額     今日餘額 融資(交易單位)  576,036    571,880    7,760         8,813,923    8,810,319 融券(交易單位)  31,175     35,202     5,137         1,086,054    1,084,944 融資金額(仟元)  19,152,008 15,454,949 234,729       195,212,571  198,674,900  p.s.上次融資餘額大於2000億：104年6月4日  https://i.imgur.com/HgMllRX.jpg  資增   34.62   億 券減   1,110   張 ================================= 00632R元大台灣50反1 資減   2,153   張 券增     235   張  00677U富邦VIX 資減  33,176   張 券減   1,009   張 ================================= 2603長榮 資增  10,777   張 券增   1,596   張  2317鴻海 資增   7,049   張 券增     714   張 ================================= 櫃買信用交易統計  資增    1.01   億 券增     492   張  -- ",跌
936,2021-01-14,[請益] 長榮融資一直買會出事嗎？,各位股神，小弟摩羅星。  是這樣子的，我看長榮越跌越有人接， 然後每次拉高就被賣下來， 是因為上面頭等艙太重嗎？ 我看大家成本都40-43居多， 所以是不是小虧就趕快跳船， 這樣股票還能再低接嗎？  而且融資真的很不怕死， 好不容易資減了，今天又買， 這樣船上不就都兼差的水手， 船還能回到40-45嗎？  航海王應該也是出清了， 不然怎麼可能都沒出來搖旗， 怕出來說出清可能隔天又一根綠燈了。  請問長榮還有可能回到45嗎？ 解救那些頭等艙的水手， 不然這些融資真的很笨， 看看日線根本不會漲啊，笨死了。 難道主力這麼佛拉上去給大家解套嗎？           https://i.imgur.com/0tQ2U9A.jpg 你妹的我就笨， 明天可以讓我出38就好嗎？ 嗚嗚嗚嗚～  -- ,跌
937,2021-01-14,Re: 標的：長榮： 怕個屁多,這篇是12月30日po的 當時股價約39元，停利設45元  事實證明 https://i.imgur.com/UVEgX1K.jpg  股價在1月6日，去到46元就一路往下  一切的一切，預告在前  這2天，你參加人踩人的派對了嗎？      -- ,跌
938,2021-01-15,[請益] 台積電的魚尾,-------------------------------------------------------------------------   目前台股瘋狂應該不用特別說明，尤其gg爆炸利多，adr大爆噴。  明天一定開高，但尾盤會像466那天嗎？  上次都有答案給你抄了，各種開高就跑的留言也一堆，加上外資空單爆炸多，  一整個都小心為妙才是。  但真正強者長榮王也說今年不一樣，魚尾給別人賺，只是魚尾特別肥  想問板上各位高手，台積電明天的魚尾吃到哪了？  空軍：拉高空  多軍：拉高賣  阿伯圖：沒在賣的  好刺激。  -- ,跌
939,2021-01-15,[請益] 為何長榮的外資持股比例突然暴增？,直接上圖 https://i.imgur.com/PLhlNwP.jpg  可以看到外資一直在賣超，照理說持股比例應該要下降，但我剛查確是上升的，其他券商app也是如此：  華南的 https://i.imgur.com/w0jS9nX.jpg  元大的 https://i.imgur.com/OVPRpeu.jpg  請問這是為什麼？不是一直在賣嗎？還是統計出問題了？  餵狗查了沒有找到類似資料，不好意思只能上來問一下各位資深股神了。 ,跌
940,2021-01-15,Re: [心得] 海盜船究竟要開到哪去?,"昨天1:00前漲了不少開始有人說什麼看空的被打臉呀....現在勒?  認清事實吧,長榮這個當沖量,一堆沖仔進來玩,這種局,主力大戶根本不會想玩,  拉高就是被沖仔倒下去,所以主力大戶就是一邊拉高一邊出貨呀....  真的不要再找一堆數據資料來佐證不會跌  真的不要再找一堆數據資料來佐證主力在修理當沖  真的不要再找一堆數據資料來佐證主力在吃籌碼  真的不要再找一堆數據資料來佐證主力在換手   有一個前提是,已經漲了2~3個大波段,如果還是第一跟二或許主力還會想玩,因為成本低,  但用點常識想,主力拉到創新高給散戶脫手要幹嘛,他要花的力氣越來越多,  一堆當沖的來吃豆腐,數據財報本來就是看看即可,如果光看營收數據就可以買股票,  誰賠錢?  不要再執著於封城,報價,財報營收了,都沒用.....  或許還會有一兩個小反彈小高潮,這是肯定的,但要說長榮會跌到30以下也不一定!  ",跌
941,2021-01-15,[新聞] 長榮（2603）開盤即走低 股價下滑 1.95,"1.原文連結： https://money.udn.com/money/story/12509/5175877  2.原文內容： 長榮（2603）開盤即走低 股價下滑 1.95元報價36.1元  長榮（2603）15日09點07分股價下跌1.95元，跌幅5.12%，盤中報價36.1元，成交張數19 張，成交總量71,284張。  3.心得/評論： 實在看不懂為什麼這檔股票怎麼會這樣上上下下的這麼厲害..心臟不強會受不了  -- ",跌
942,2021-01-15,[標的] WHO 99 2603,1. 標的：2603 長榮  2. 分類：請益  3. 分析/正文：  先上人權圖 我膽小 今天先跑了 韭菜反指標祝各位空軍開始賺錢  https://i.imgur.com/u1WbDOM.jpg  我想問的問題是  當然我在決定轉空軍的前幾天 一開始是有被上拉造成小小虧損啦  https://imgur.com/TQcnGfZ.jpg  但像我是在40左右進場 個人的想法是就算出事我會有點時間反應 中間我覺得很奇怪的是 就是大家一直在說法人在洗當沖洗隔日沖 但他們除非敢把股價洗到讓譬如我出場 不然我根本其實不痛不癢 像我今天出場的原因 也純粹只是想先看看陽明關出來以後的發展 尤其是前幾天的波動非常的小 我就算想偷雞也會覺得沒操作空間  為什麼很多人推文都說法人在洗融資券(這問題可能很笨 請擔待) 各位(不管是空軍或多軍)有在這段期間進行很大量的上下操作嗎   -- ,跌
943,2021-01-15,[請益] 用一個詞形容外資？,我會用狼性來形容  台積電adr大漲  台指增空單  10幾塊的長榮狂倒，用ecb轉換  太狠了  台股玩弄於他們的鼓掌之間呀                -- ,跌
944,2021-01-15,Re: [心得] 海盜船究竟要開到哪去?,"                    合一                          長榮  飆漲期                         蒙塵的珍珠                你想要截肢嗎?               你公司庫存不想出嗎?  被出貨期                       有人偷吃貨                等新藥進度發表              等航運指數/財報發表                樂觀估計賺 N 股本           樂觀估計賺 N 股本  崩跌期                         大家不要賣                        洗籌碼, 都是雜魚一直討論害的                    公司體質這麼好, 我(沒有們)成本低不怕     -- ",跌
945,2021-01-15,Re: [新聞] 長榮（2603）開盤即走低 股價下滑 1.95,依照我玩過生技之亂（合一476有我） 、DR之亂（寶寶13歲有我） 現在的冒險航海王心得 當大家都在等解套的時候就是準備收攤的時候 從初心韭菜進化資深韭菜 明明成本高還要凹單會死得特別快 還有其他股票可以做不要死在一棵樹上（） 這波航海王吐了80%獲利回去小賺便當錢出場 希望大家賺錢 下台一鞠躬。 https://i.imgur.com/gEqTlNs.jpg 附上對帳單 還有陽明一買就開跌認賠兩萬多一起收工出場  -- ,跌
946,2021-01-15,[新聞] 台股沖沖樂 10檔當沖交易最熱門,"台股沖沖樂 10檔當沖交易最熱門   2021-01-15 02:10 經濟日報 記者蔡靜紋、魏興中／台北報導   台股近來高檔震盪，投資人居高思危，轉以短線交易為主，帶動台股當沖比占三成以上，昨 （14）日為31.65%。隨當沖交易盛行，包括台積電、鴻海、鴻準等個股均讓投資人大賺當沖 財，成為市場熱議焦點。   台積電昨天受到ADR下跌、觀望法說會訊息、英特爾更換執行長等三大干擾，開盤即大跌， 衝擊大盤指數大跌百餘點，但鴻海進軍電動車領域報佳音，順勢頂替上陣，執掌多頭大旗。   隨鴻家軍、電動車概念股帶頭走強，指數跌幅收斂，集中市場終場下跌62點、收15,707點， 上市櫃成交量為4,825億元，其中上市成交量因台積電、鴻海等成交擴大、當沖盛行而放大 至4,020億元，改寫史上第三大量。   法人動向方面，昨天三大法人僅自營商買超15.9億元，外資、投信都是站在賣方，各賣超89 .3億元、22.5億元，合計三大法人賣超95.9億元。外資單日買超最多的是鴻海，高達9.3萬 張，其次為和碩、金像電；台積電則因外資擔心股價已反映法說會利多而賣超3.1萬張居首 。    根據統計，昨日投資人當沖獲利總金額前十大個股，分別是：鴻海的1.12億元，高居台股之 冠，鴻準也有3,000多萬元，和碩、台積電有2,000多萬元，同欣電、金像電、晶豪科、華新 科、長榮、國巨等也擠進前十名。   如以平均每張當沖獲利金額來看，則由旭隼以1.05萬元擠下前日的矽力-KY，高居第一賺， 矽力-KY、亞德客-KY分別以0.88萬元、0.51萬元排名第二、第三。至於樺漢、研華、瑞祺電 通、祥碩、和泰車、儒鴻、台積電等，則分居第四至十名，每張當沖獲利金額介於0.33萬至 0.22萬元之間。   審視這些讓投資人大賺當沖財的個股，多為各產業指標龍頭或績優股，如台積電為晶圓代工 龍頭；鴻海為全球最大的電子代工廠；同欣電則在合併勝利後，成為Sony和三星外，CIS專 業封測代工的最大供應商。   兆豐投顧董事長李秀利表示，今年以來台股當沖強強滾，當沖熱門股都緊貼法人動向、技術 線型，熱門股每天雖不同，不過當沖客都是跟著法人作，挑選當沖股首重三要訣，包括趨勢 、盤勢、資金動用。   https://opinion.udn.com/opinion/story/120732/5173162    心得：   https://i.imgur.com/uZzkr3f.jpg    https://i.imgur.com/p4S7mWg.jpg  -- Sent from my iPhone 7 Plus  ○ PiTT // PHJCI  ",跌
